latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month
37.9774423,23.7253271,Entire home/apt,118,1,29,2.82
37.96977,23.7293,Entire home/apt,232,1,77,4.26
37.99129,23.76452,Entire home/apt,95,1,24,1.36
37.98887,23.72883,Entire home/apt,54,1,44,2.4
37.99200293,23.76367504,Entire home/apt,85,1,56,3.05
37.979617,23.7117293,Entire home/apt,160,1,17,0.99
38.0136165,23.7270513,Entire home/apt,45,1,42,2.29
38.0153419,23.7321482,Entire home/apt,72,1,18,1.08
37.976405,23.7305377,Entire home/apt,94,1,30,1.73
37.98155974,23.71810367,Entire home/apt,53,1,126,7.03
37.976405,23.7305377,Entire home/apt,103,1,12,0.66
37.9787688,23.7537231,Entire home/apt,214,1,35,1.91
37.981871,23.7293947,Entire home/apt,65,1,33,1.9
38.0086245,23.7258779,Entire home/apt,62,1,76,4.22
37.96348875,23.72246845,Entire home/apt,185,1,41,2.27
37.97185,23.74494,Entire home/apt,106,1,38,2.12
37.98201511,23.72661848,Entire home/apt,42,1,44,2.55
37.9710922,23.7304037,Entire home/apt,148,1,20,1.12
37.9934,23.71138208,Entire home/apt,60,1,22,1.43
37.98126333,23.72147409,Entire home/apt,97,1,36,1.99
37.9640123,23.7446395,Entire home/apt,58,1,89,4.91
37.9932143,23.7428026,Entire home/apt,60,1,18,0.99
37.95407344,23.72816058,Entire home/apt,90,1,72,3.97
37.98201511,23.72662384,Entire home/apt,39,1,23,1.28
37.98287,23.72634,Entire home/apt,41,1,37,2.1
38.01108552,23.72852024,Entire home/apt,38,1,96,5.63
38.01253,23.72818,Entire home/apt,38,1,93,5.4
38.01112,23.728,Entire home/apt,38,1,112,6.51
38.01128,23.72644,Entire home/apt,38,1,112,6.59
37.98145,23.70983,Entire home/apt,126,1,22,1.25
38.01337,23.72853,Entire home/apt,38,1,107,6.2
38.01114,23.72816,Entire home/apt,38,1,76,4.48
37.9770712,23.7272337,Entire home/apt,100,1,37,2.13
37.97948526,23.7367603,Entire home/apt,54,1,29,1.62
37.97899355,23.73817439,Entire home/apt,60,1,34,1.95
37.9790559,23.73729137,Entire home/apt,66,1,24,1.35
37.95869,23.72897,Entire home/apt,92,1,15,0.84
38.01136,23.7283,Entire home/apt,38,1,91,5.28
38.01315,23.72637,Entire home/apt,38,1,91,5.29
38.01249,23.72619,Entire home/apt,29,1,117,6.76
37.98927093,23.75861845,Entire home/apt,39,1,42,2.34
37.98235169,23.72916087,Entire home/apt,60,1,45,2.76
37.9918942,23.7667459,Entire home/apt,52,1,36,2.6
37.9913105,23.7473909,Entire home/apt,53,1,37,2.35
37.99934,23.71693,Entire home/apt,53,1,85,4.78
37.9934805,23.7756822,Entire home/apt,48,1,34,1.91
37.98479,23.72521,Entire home/apt,61,1,15,0.94
37.9632237,23.7227281,Entire home/apt,235,1,74,4.22
37.9686325,23.7439123,Entire home/apt,65,1,23,1.39
37.9670365,23.7278387,Entire home/apt,51,1,58,3.33
37.9707365,23.7421088,Entire home/apt,99,1,47,2.68
37.9647003,23.7248044,Entire home/apt,59,1,145,8.29
37.9611902,23.74395578,Entire home/apt,150,1,15,0.94
37.98982959,23.73955942,Entire home/apt,37,1,32,1.89
37.97588163,23.71636494,Entire home/apt,58,1,70,4.06
37.96187,23.72892,Entire home/apt,45,1,41,2.43
37.9683394,23.7299126,Entire home/apt,219,1,62,3.78
37.96512,23.72635,Entire home/apt,68,1,41,2.52
37.9807266,23.7201602,Entire home/apt,106,1,47,2.74
37.9759687,23.7295807,Entire home/apt,103,1,12,0.74
37.97951266,23.72305646,Entire home/apt,110,1,45,2.66
38.01305,23.72464,Entire home/apt,65,1,71,4.1
37.95615662,23.71771229,Entire home/apt,42,1,61,3.55
37.9669409,23.7498947,Entire home/apt,23,1,29,1.71
37.99303634,23.74898111,Entire home/apt,23,1,35,2.03
37.97134642,23.73033724,Entire home/apt,117,1,68,4.1
37.99132653,23.7630875,Entire home/apt,39,1,18,1.08
37.98494059,23.73459407,Entire home/apt,51,1,38,2.48
37.97618966,23.7305484,Entire home/apt,62,1,104,6.11
37.9761516,23.73064711,Entire home/apt,90,1,69,4.18
37.9670716,23.7259476,Entire home/apt,90,1,54,3.18
37.9619696,23.7202616,Entire home/apt,69,1,35,2.08
37.9772932,23.7257078,Entire home/apt,140,1,79,4.68
37.9678304,23.7267054,Entire home/apt,297,1,56,3.45
37.9743893,23.73305081,Entire home/apt,97,1,71,4.3
37.9952007,23.7290044,Entire home/apt,43,1,112,6.63
37.9948643,23.7302391,Entire home/apt,38,1,76,4.51
37.99644043,23.7282779,Entire home/apt,43,1,101,6.08
37.96294088,23.71688609,Entire home/apt,202,1,21,1.31
38.0018985,23.734019,Entire home/apt,266,1,32,1.96
37.96979,23.72408,Entire home/apt,129,1,55,3.29
37.965535,23.7238879,Entire home/apt,60,1,53,3.19
37.9713429,23.7130438,Entire home/apt,113,1,17,1.03
37.96024,23.73624,Entire home/apt,177,1,30,1.85
37.96701902,23.73223438,Entire home/apt,40,1,87,5.2
38.00265,23.72908,Entire home/apt,34,1,27,1.83
37.96641,23.72486,Entire home/apt,87,1,17,1.08
37.97213,23.71413,Entire home/apt,53,1,31,1.97
37.97257589,23.72806419,Entire home/apt,159,1,30,2.27
37.96721,23.73073,Entire home/apt,157,1,25,2.77
37.97573609,23.73558185,Entire home/apt,77,1,17,1.81
37.97804571,23.75537842,Entire home/apt,54,1,31,2
37.9688045,23.7259448,Entire home/apt,60,1,17,1.08
37.9651492,23.7215802,Entire home/apt,154,1,104,6.65
37.9804509,23.7445726,Entire home/apt,54,1,29,2.95
37.98549253,23.74239114,Entire home/apt,55,1,20,1.3
38.0056357,23.7494814,Entire home/apt,40,1,38,2.38
38.0232281,23.7369024,Entire home/apt,45,1,48,3.04
37.9649463,23.733421,Entire home/apt,35,1,95,5.93
37.9653082,23.7264781,Entire home/apt,65,1,40,2.59
38.003003,23.731279,Entire home/apt,42,1,52,3.33
37.97238241,23.72830704,Entire home/apt,142,1,16,1.17
37.9765311,23.7278754,Entire home/apt,75,1,77,4.95
37.9918942,23.7667459,Entire home/apt,48,1,55,3.57
37.9605119,23.732919,Entire home/apt,102,1,56,3.57
37.97527977,23.72745651,Entire home/apt,320,1,38,2.56
37.9848766,23.7326151,Entire home/apt,46,1,28,1.8
37.9838183,23.73285171,Entire home/apt,39,1,74,4.7
37.98465178,23.73587204,Entire home/apt,61,1,41,2.69
37.9760821,23.7326493,Entire home/apt,81,1,73,4.82
37.96250743,23.72267816,Entire home/apt,77,1,68,4.58
37.9780303,23.7407143,Entire home/apt,129,1,35,2.33
37.9589569,23.7229633,Entire home/apt,107,1,12,0.8
37.9827,23.71154,Entire home/apt,123,1,119,7.79
37.98073899,23.72510692,Entire home/apt,71,1,15,1.01
37.97785943,23.72345958,Entire home/apt,112,1,15,0.98
37.9675706,23.7275353,Entire home/apt,129,1,55,3.57
37.9782531,23.7294529,Entire home/apt,54,1,56,3.64
37.97787634,23.7234274,Entire home/apt,145,1,38,2.5
37.97786789,23.72344886,Entire home/apt,106,1,15,1
37.984814,23.733648,Entire home/apt,80,1,80,5.27
37.98485578,23.73368585,Entire home/apt,94,1,124,8.18
37.984814,23.733648,Entire home/apt,69,1,58,5.32
37.984814,23.733648,Entire home/apt,73,1,88,5.91
37.984814,23.733648,Entire home/apt,73,1,57,3.72
37.991182,23.751516,Entire home/apt,40,1,16,1.07
37.99282797,23.72685881,Entire home/apt,52,1,56,3.69
37.96794,23.72623,Entire home/apt,431,1,23,1.92
37.97625,23.73118,Entire home/apt,90,1,23,1.53
37.987329,23.7356266,Entire home/apt,61,1,23,2.11
37.96838,23.7069,Entire home/apt,42,1,60,4.01
37.9627767,23.7187884,Entire home/apt,125,1,46,3.03
37.97312467,23.71954144,Entire home/apt,59,1,61,4.16
37.96246,23.73323,Entire home/apt,115,1,113,7.42
37.9796926,23.7109158,Entire home/apt,45,1,38,2.52
37.963409,23.7320462,Entire home/apt,66,1,18,1.32
37.9645741,23.7228865,Entire home/apt,124,1,77,5.37
37.96262372,23.72414445,Entire home/apt,59,1,45,3.01
37.96779349,23.72851291,Entire home/apt,85,1,71,4.78
37.96640845,23.74383151,Entire home/apt,57,1,51,5.82
37.9765311,23.7278754,Entire home/apt,64,1,34,2.94
37.9997284,23.7289607,Entire home/apt,43,1,136,9.17
37.9765311,23.7278754,Entire home/apt,65,1,15,1.13
37.9983573,23.7460024,Entire home/apt,35,1,16,1.09
37.96642,23.75269766,Entire home/apt,30,1,26,1.77
37.97653,23.72788,Entire home/apt,61,1,23,1.65
37.9661188,23.7222238,Entire home/apt,87,1,56,3.93
37.96554,23.72566,Entire home/apt,120,1,35,3.47
37.9928385,23.7641912,Entire home/apt,208,1,46,3.2
37.9693751,23.7237465,Entire home/apt,221,1,80,8.14
37.9992934,23.7236536,Entire home/apt,55,1,20,1.66
37.97032702,23.74298409,Entire home/apt,55,1,87,6.54
37.9640366,23.72879254,Entire home/apt,120,1,62,4.28
37.9664767,23.731916,Entire home/apt,124,1,47,3.32
37.96364,23.72352,Entire home/apt,77,1,19,1.35
37.9797969,23.725181,Entire home/apt,115,1,28,4.33
37.9693347,23.7087228,Entire home/apt,92,1,58,4.18
37.9966546,23.7766468,Entire home/apt,39,1,19,1.53
37.9642614,23.7289841,Entire home/apt,206,1,52,3.67
37.9765407,23.7148086,Entire home/apt,64,1,15,1.09
37.9778,23.72379,Entire home/apt,55,1,81,7.62
38.00192,23.74381,Entire home/apt,29,1,39,2.76
37.9629,23.72721,Entire home/apt,70,1,68,4.78
37.9629993,23.7283488,Entire home/apt,185,1,16,1.17
37.96647599,23.7349484,Entire home/apt,171,1,54,3.96
37.9946467,23.7255917,Entire home/apt,43,1,63,4.58
37.9951429,23.7280001,Entire home/apt,43,1,79,6.09
37.9760889,23.7277793,Entire home/apt,164,1,68,7.13
37.96298664,23.72511492,Entire home/apt,64,1,48,3.52
37.97842796,23.73814055,Entire home/apt,177,1,24,1.77
37.98524345,23.73692736,Entire home/apt,37,1,43,3.24
37.9750192,23.7317423,Entire home/apt,230,1,37,4.1
37.96724968,23.7341593,Entire home/apt,40,1,61,4.41
37.9765311,23.7278754,Entire home/apt,56,1,48,3.6
37.9765311,23.7278754,Entire home/apt,75,1,18,1.34
37.97323762,23.71958746,Entire home/apt,67,1,45,3.34
37.98646,23.74352,Entire home/apt,102,1,17,1.34
37.9615554,23.7199722,Entire home/apt,108,1,40,3.93
37.9783894,23.72383869,Entire home/apt,146,1,44,3.51
37.964548,23.746074,Entire home/apt,26,1,24,1.88
37.98435,23.73633,Entire home/apt,41,1,37,2.72
37.96842895,23.74230719,Entire home/apt,120,1,31,2.34
38.0026446,23.7252707,Entire home/apt,100,1,35,2.56
37.99043,23.75437,Entire home/apt,216,1,30,2.33
37.99136,23.75487,Entire home/apt,247,1,30,2.33
37.9913635,23.7548691,Entire home/apt,144,1,27,2.12
37.9686729,23.7071801,Entire home/apt,67,1,20,1.53
37.9686729,23.7071801,Entire home/apt,81,1,47,3.56
37.9784364,23.73273415,Entire home/apt,72,1,12,1.01
37.97876804,23.73287093,Entire home/apt,77,1,12,1.01
37.97730814,23.73098725,Entire home/apt,75,1,17,1.44
38.0042301,23.7271634,Entire home/apt,79,1,87,6.56
37.9643995,23.7230874,Entire home/apt,161,1,43,3.2
37.9851,23.74351,Entire home/apt,44,1,15,1.19
37.9624387,23.7194232,Entire home/apt,103,1,34,2.6
37.9630398,23.7240668,Entire home/apt,138,1,16,1.39
37.98646,23.72022,Entire home/apt,91,1,22,1.98
37.99714,23.73732,Entire home/apt,37,1,30,2.35
37.98732361,23.74203749,Entire home/apt,47,1,30,3.09
37.99286765,23.72916259,Entire home/apt,33,1,19,1.79
37.9765311,23.7278754,Entire home/apt,64,1,17,1.31
37.9765311,23.7278754,Entire home/apt,75,1,15,1.2
37.9660253,23.7348574,Entire home/apt,30,1,44,3.65
37.9959415,23.7304869,Entire home/apt,39,1,17,1.31
37.97322,23.74885,Entire home/apt,66,1,37,2.78
37.9663453,23.7266613,Entire home/apt,69,1,34,2.67
37.9872253,23.7402959,Entire home/apt,130,1,16,1.64
37.9796926,23.7109158,Entire home/apt,36,1,74,5.72
38.00448348,23.71601773,Entire home/apt,31,1,12,0.94
37.97269751,23.71157412,Entire home/apt,66,1,18,1.47
37.9691919,23.7119045,Entire home/apt,55,1,12,0.93
37.9769388,23.7253968,Entire home/apt,77,1,51,4.25
37.9603887,23.741616,Entire home/apt,40,1,46,3.68
37.9797594,23.7249087,Entire home/apt,48,1,66,5.4
37.97904583,23.72519258,Entire home/apt,56,1,93,7.3
37.9697513,23.7415185,Entire home/apt,75,1,42,6.33
37.99277003,23.7656397,Entire home/apt,42,1,29,2.27
37.9619696,23.7202616,Entire home/apt,62,1,15,1.24
37.98315,23.73735,Entire home/apt,65,1,63,5.45
37.98637033,23.74273487,Entire home/apt,40,1,34,2.7
37.9624916,23.7311441,Entire home/apt,72,1,15,1.29
37.9621023,23.727605,Entire home/apt,56,1,22,1.73
37.96933983,23.70767947,Entire home/apt,64,1,56,4.39
37.9939865,23.7219974,Entire home/apt,43,1,19,1.6
37.9837736,23.7154095,Entire home/apt,43,1,82,6.56
37.96582109,23.73185746,Entire home/apt,94,1,55,4.77
37.96398,23.72728,Entire home/apt,77,1,48,4
37.99786219,23.71928523,Entire home/apt,53,1,61,5.07
37.9822449,23.760517,Entire home/apt,40,1,22,2
37.9842252,23.7622704,Entire home/apt,83,1,12,0.98
37.9709639,23.7467475,Entire home/apt,43,1,20,1.62
38.0012385,23.7239013,Entire home/apt,37,1,65,5.74
37.9883923,23.7261343,Entire home/apt,32,1,75,6.25
37.9610859,23.7390698,Entire home/apt,119,1,29,2.44
37.95714043,23.71968258,Entire home/apt,132,1,53,4.73
37.9831003,23.7185864,Entire home/apt,47,1,33,4.78
37.962517,23.7244671,Entire home/apt,74,1,57,4.74
37.96399,23.71751,Entire home/apt,59,1,16,1.42
37.96552545,23.72493015,Entire home/apt,176,1,32,2.77
37.9793634,23.7296475,Entire home/apt,150,1,20,2.17
37.9640247,23.728344,Entire home/apt,346,1,19,1.59
37.9883325,23.721961,Entire home/apt,58,1,35,3.37
37.9866079,23.7565313,Entire home/apt,43,1,63,5.42
37.9870023,23.7457761,Entire home/apt,46,1,24,2.45
37.9730117,23.7194717,Entire home/apt,95,1,43,3.73
37.97675827,23.75293929,Entire home/apt,53,1,18,1.54
37.97620185,23.75594929,Entire home/apt,51,1,48,4.3
37.9758101,23.7073314,Entire home/apt,45,1,21,2.64
37.987206,23.7234435,Entire home/apt,47,1,55,4.73
37.98493016,23.71998828,Entire home/apt,32,1,54,5.38
37.98490479,23.72037988,Entire home/apt,35,1,60,5.29
37.986752,23.7314386,Entire home/apt,60,1,20,2.26
37.9775877,23.7567053,Entire home/apt,37,1,15,1.48
37.9948219,23.7255188,Entire home/apt,43,1,72,6.17
37.9663664,23.7243701,Entire home/apt,50,1,20,1.79
37.9806718,23.7188379,Entire home/apt,68,1,26,2.27
37.9615522,23.72052527,Entire home/apt,66,1,19,1.99
37.9862451,23.7254684,Entire home/apt,30,1,19,2.03
37.97858356,23.75513238,Entire home/apt,51,1,78,7.24
37.98531629,23.73195177,Entire home/apt,50,1,19,1.95
37.9864294,23.7326541,Entire home/apt,51,1,27,2.52
37.9677586,23.7250947,Entire home/apt,64,1,56,5.56
37.9564937,23.7200113,Entire home/apt,37,1,26,3.07
37.9690745,23.7108295,Entire home/apt,55,1,12,1.06
37.99681499,23.73834488,Entire home/apt,60,1,39,3.42
38.0055507,23.7432245,Entire home/apt,63,1,41,3.62
37.9772405,23.7306731,Entire home/apt,59,1,15,1.51
37.96845138,23.74954208,Entire home/apt,137,1,22,2.05
37.9651802,23.7439683,Entire home/apt,107,1,21,2.28
37.9877657,23.7208517,Entire home/apt,49,1,48,4.43
37.96337159,23.73032393,Entire home/apt,54,1,37,4.46
37.96579,23.74847,Entire home/apt,60,1,38,3.42
37.9875667,23.7287374,Entire home/apt,194,1,51,5.02
37.96620492,23.72729479,Entire home/apt,47,1,12,1.14
37.97804686,23.72457174,Entire home/apt,261,1,95,1.03
37.979267,23.7210159,Entire home/apt,87,1,32,3.02
37.96257829,23.7253416,Entire home/apt,47,1,23,2.32
37.98064,23.72772,Entire home/apt,65,1,16,1.53
37.99951962,23.76210905,Entire home/apt,34,1,42,4.7
37.9827938,23.7205841,Entire home/apt,29,1,38,3.5
37.98337915,23.72154392,Entire home/apt,24,1,45,4.25
37.982536,23.7210539,Entire home/apt,45,1,51,4.8
37.97098166,23.74416647,Entire home/apt,29,1,62,5.69
37.9841697,23.737114,Entire home/apt,79,1,49,4.7
37.9833644,23.72008862,Entire home/apt,24,1,59,5.82
37.98191196,23.7200972,Entire home/apt,31,1,66,6.09
37.97285,23.71173,Entire home/apt,38,1,42,4.42
37.97307352,23.71334141,Entire home/apt,39,1,44,4.14
37.9634622,23.72109761,Entire home/apt,93,1,30,3.26
37.9907781,23.7351824,Entire home/apt,77,1,25,2.68
38.0224286,23.7286601,Entire home/apt,38,1,40,3.76
38.0050471,23.7258433,Entire home/apt,38,1,47,4.58
37.99477035,23.74526814,Entire home/apt,45,1,25,2.31
37.9758023,23.7180106,Entire home/apt,204,1,21,2.11
37.9813548,23.7147024,Entire home/apt,79,1,21,1.98
37.9748799,23.7332317,Entire home/apt,249,1,24,2.46
37.98468,23.73507,Entire home/apt,115,1,35,3.76
37.9899,23.73461,Entire home/apt,88,1,40,3.86
37.98632,23.73201,Entire home/apt,47,1,15,1.62
37.9683384,23.7306267,Entire home/apt,42,1,64,6.78
37.97622133,23.7303125,Entire home/apt,531,1,38,3.9
37.9820741,23.7151687,Entire home/apt,83,1,39,4.45
37.98905577,23.73356107,Entire home/apt,29,1,25,2.34
37.96897738,23.71300122,Entire home/apt,51,1,47,4.52
37.9723062,23.748047,Entire home/apt,66,1,16,1.83
37.9774693,23.7435416,Entire home/apt,111,1,24,2.32
37.96214306,23.7214768,Entire home/apt,62,1,26,2.52
37.9791776,23.74462257,Entire home/apt,234,1,52,0.67
37.98402984,23.73698349,Entire home/apt,42,1,12,1.49
37.98448005,23.74096153,Entire home/apt,99,1,18,1.82
37.9834407,23.7341311,Entire home/apt,82,1,22,2.65
37.96322538,23.73207129,Entire home/apt,49,1,22,2.19
37.99119108,23.74795266,Entire home/apt,40,1,80,7.64
37.96631,23.73008,Entire home/apt,53,1,27,2.59
37.95813,23.72731,Entire home/apt,82,1,24,2.73
37.95658,23.7259,Entire home/apt,83,1,20,2
38.0024126,23.7364236,Entire home/apt,30,1,21,2.16
37.9615068,23.7267317,Entire home/apt,154,1,44,4.36
37.98004314,23.70727464,Entire home/apt,75,1,15,1.46
37.9867314,23.7405261,Entire home/apt,53,1,55,5.41
37.98794049,23.76111192,Entire home/apt,54,1,19,2.23
37.9753118,23.7134521,Entire home/apt,69,1,17,1.8
37.9652123,23.720167,Entire home/apt,91,1,32,3.29
37.96550485,23.72643082,Entire home/apt,108,1,26,2.62
37.9770438,23.7309005,Entire home/apt,256,1,21,2.12
37.9792269,23.73961273,Entire home/apt,50,1,58,6.3
37.98983544,23.72917344,Entire home/apt,68,1,16,1.61
37.97570265,23.71496637,Entire home/apt,100,1,18,2.11
37.97658137,23.7551982,Entire home/apt,36,1,60,6.36
37.9765713,23.7432056,Entire home/apt,74,1,16,1.81
37.97621882,23.72595317,Entire home/apt,60,1,52,5.22
37.96667101,23.73143231,Entire home/apt,323,1,16,1.66
37.9841407,23.7391772,Entire home/apt,80,1,12,1.36
37.97688354,23.72550566,Entire home/apt,72,1,57,6.02
37.9702067,23.7409514,Entire home/apt,70,1,31,3.44
37.96348102,23.72335499,Entire home/apt,61,1,17,1.76
37.98989338,23.75839256,Entire home/apt,33,1,25,2.65
37.96434552,23.73203874,Entire home/apt,66,1,17,1.91
37.974406,23.7332476,Entire home/apt,130,1,15,1.74
37.96486871,23.71971814,Entire home/apt,57,1,34,3.63
37.973121,23.7333578,Entire home/apt,106,1,29,3.61
37.9717655,23.7321579,Entire home/apt,87,1,41,4.57
37.9622665,23.7215151,Entire home/apt,109,1,30,3.59
37.9898447,23.7644631,Entire home/apt,33,1,23,2.63
37.9769391,23.7269542,Entire home/apt,58,1,40,4.8
37.9584525,23.7278971,Entire home/apt,46,1,32,3.65
37.95796186,23.72843354,Entire home/apt,46,1,39,4.57
37.97731694,23.72493874,Entire home/apt,86,1,26,2.64
37.9774142,23.7249087,Entire home/apt,86,1,41,4.29
37.9748799,23.7332317,Entire home/apt,235,1,35,3.87
37.98534694,23.73811409,Entire home/apt,55,1,21,2.2
37.98154369,23.73821781,Entire home/apt,40,1,23,2.37
37.9815616,23.7156433,Entire home/apt,70,1,36,4.6
37.95746,23.72747,Entire home/apt,50,1,33,3.85
37.9731996,23.7323932,Entire home/apt,111,1,86,8.93
37.96415996,23.72761394,Entire home/apt,54,1,25,3.52
37.98153,23.72081,Entire home/apt,28,1,42,4.53
37.9800968,23.7453164,Entire home/apt,173,1,18,2.04
37.96404504,23.72020853,Entire home/apt,43,1,25,3.3
37.9786418,23.7301276,Entire home/apt,59,1,32,4.19
37.9838705,23.7615281,Entire home/apt,65,1,77,8.52
37.99211029,23.71824726,Entire home/apt,42,1,22,2.33
37.9759894,23.7142456,Entire home/apt,60,1,36,4.11
37.9858474,23.7113807,Entire home/apt,55,1,25,2.79
37.9809854,23.7369837,Entire home/apt,226,1,23,2.62
37.96899318,23.74292694,Entire home/apt,41,1,62,6.57
37.98134,23.72051,Entire home/apt,89,1,22,2.38
37.96229601,23.71875984,Entire home/apt,69,1,45,5.27
37.97384303,23.73013252,Entire home/apt,95,1,12,1.31
37.98481773,23.73358929,Entire home/apt,78,1,36,4.01
37.96486528,23.7227165,Entire home/apt,27,1,25,2.88
38.01682036,23.73467917,Entire home/apt,68,1,15,1.96
37.9872375,23.7310232,Entire home/apt,41,1,20,2.65
37.95528,23.7219,Entire home/apt,108,1,37,4.08
37.9652268,23.7214759,Entire home/apt,83,1,21,2.44
37.9779374,23.7382981,Entire home/apt,76,1,21,2.29
37.9772932,23.7257078,Entire home/apt,290,1,25,3.29
37.9915672,23.7168737,Entire home/apt,27,1,18,1.97
37.9915672,23.7168737,Entire home/apt,30,1,19,2.06
37.97981,23.72222,Entire home/apt,110,1,33,4.23
37.96913572,23.72823576,Entire home/apt,252,1,35,3.89
37.9655975,23.7231799,Entire home/apt,148,1,16,2.23
37.96150234,23.72667302,Entire home/apt,48,1,19,2.51
37.99714384,23.72569727,Entire home/apt,59,1,58,6.44
37.9655975,23.7231799,Entire home/apt,143,1,24,3.38
37.98151145,23.71932751,Entire home/apt,52,1,44,4.87
37.9650115,23.7225234,Entire home/apt,60,1,17,1.94
37.9907165,23.7679286,Entire home/apt,47,1,57,6.31
37.986752,23.7314386,Entire home/apt,164,1,19,2.32
37.97024242,23.74773987,Entire home/apt,157,1,20,2.3
37.9783,23.72789,Entire home/apt,106,1,18,2
37.95918,23.72565,Entire home/apt,79,1,19,2.42
37.97331118,23.73398903,Entire home/apt,120,1,32,3.75
37.97296798,23.73177333,Entire home/apt,120,1,38,4.52
37.9936964,23.7262594,Entire home/apt,40,1,21,2.34
38.0122603,23.7342991,Entire home/apt,31,1,18,2.22
37.99357853,23.76649347,Entire home/apt,87,1,58,6.62
37.97555,23.73237,Entire home/apt,145,1,19,2.16
37.97038472,23.72955653,Entire home/apt,134,1,57,6.92
37.96421273,23.7347277,Entire home/apt,30,1,24,2.71
37.98257591,23.7136459,Entire home/apt,35,1,42,5
37.96792,23.73027,Entire home/apt,96,1,22,2.57
37.97923879,23.72666025,Entire home/apt,68,1,15,1.88
37.97906,23.72667,Entire home/apt,69,1,12,1.49
37.97938,23.72503,Entire home/apt,86,1,24,2.89
37.96248335,23.72413758,Entire home/apt,130,1,50,5.86
37.9773897,23.7362051,Entire home/apt,161,1,46,5.39
37.96714,23.72486,Entire home/apt,79,1,38,4.58
37.96214,23.72388,Entire home/apt,77,1,38,4.91
37.97782915,23.7243287,Entire home/apt,89,1,32,4.21
37.98649,23.7382,Entire home/apt,52,1,34,3.97
37.9599091,23.7393835,Entire home/apt,23,1,17,2.22
